q,node,k_subsets,mean_score,propagated_error,lower_bound,margin,successful_subsets,total_subsets,success_fraction,T1,T2,Prob meas0 prep1,Prob meas1 prep0,readout_length,id_error,single_qubit_gate_length,x_error,rz_error,sx_error,pauli_x_error,measure_error,operational
3,96,5,0.6224800000000001,0.0214186402929784,0.5822129562492007,-0.0844537104174659,0,5,0.0,164.7543444553998,44.55698691489968,0.05419921875,0.0478515625,2584.0,0.0006540588501748,36.0,0.0006540588501748,0.0,0.0006540588501748,0.0006540588501748,0.077880859375,Yes
3,97,5,0.6849000000000001,0.0206986671068452,0.645986505839131,-0.0206801608275356,0,5,0.0,253.84916850080083,48.48749940231116,0.01513671875,0.002685546875,2584.0,0.0002553680374402,36.0,0.0002553680374402,0.0,0.0002553680374402,0.0002553680374402,0.0225830078125,Yes
3,98,5,0.7012999999999999,0.0204669349928121,0.6628221622135131,-0.0038445044531535,0,5,0.0,284.1419675394937,63.1641098875418,0.007568359375,0.0029296875,2584.0,0.0003772701927347,36.0,0.0003772701927347,0.0,0.0003772701927347,0.0003772701927347,0.0059814453125,Yes
3,99,3,0.6924666666666667,0.0266415352410479,0.6423805804134965,-0.02428608625317,0,3,0.0,141.6645486138077,26.773608537684872,0.05224609375,0.0126953125,2584.0,0.0002196124557556,36.0,0.0002196124557556,0.0,0.0002196124557556,0.0002196124557556,0.0128173828125,Yes
3,100,2,0.68675,0.0327927823613672,0.6250995691606296,-0.041567097506037,0,2,0.0,124.37307825368546,89.65252617894099,0.015869140625,0.000732421875,2584.0,0.0005935348691787,36.0,0.0005935348691787,0.0,0.0005935348691787,0.0005935348691787,0.0076904296875,Yes
3,101,5,0.6865,0.0207446225321165,0.6475001096396208,-0.0191665570270458,0,5,0.0,140.27995421704628,68.46920174845347,0.02001953125,0.009765625,2584.0,0.0004154524797259,36.0,0.0004154524797259,0.0,0.0004154524797259,0.0004154524797259,0.0103759765625,Yes
3,102,5,0.6900000000000001,0.0206812028663711,0.6511193386112223,-0.0155473280554443,0,5,0.0,96.13867868226605,14.934998291305504,0.067626953125,0.002685546875,2584.0,0.0003914234645976,36.0,0.0003914234645976,0.0,0.0003914234645976,0.0003914234645976,0.01708984375,Yes
3,103,6,0.6818500000000002,0.0189936667076159,0.6461419065896822,-0.0205247600769844,0,6,0.0,101.38928882632749,83.74484498809275,0.037841796875,0.001220703125,2584.0,0.0003913024154318,36.0,0.0003913024154318,0.0,0.0003913024154318,0.0003913024154318,0.0882568359375,Yes
3,104,5,0.69528,0.020582620824375,0.6565846728501749,-0.0100819938164917,0,5,0.0,310.80859281594167,241.35078603454917,0.008056640625,0.004150390625,2584.0,0.0001800826809739,36.0,0.0001800826809739,0.0,0.0001800826809739,0.0001800826809739,0.010009765625,Yes
3,105,6,0.69775,0.0187460568446332,0.6625074131320895,-0.0041592535345771,0,6,0.0,133.86823986744906,94.40238918972568,0.018310546875,0.00390625,2584.0,0.0002402964247473,36.0,0.0002402964247473,0.0,0.0002402964247473,0.0002402964247473,0.0062255859375,Yes
3,106,5,0.70154,0.0204622119038973,0.663071041620673,-0.0035956250459936,0,5,0.0,182.11267379021984,120.50426561725384,0.011962890625,0.009033203125,2584.0,0.0003046843338538,36.0,0.0003046843338538,0.0,0.0003046843338538,0.0003046843338538,0.01904296875,Yes
3,107,6,0.7031666666666667,0.0186506246544183,0.6681034923163601,0.0014368256496934,0,6,0.0,257.64235505617967,252.3545216810217,0.044677734375,0.0029296875,2584.0,0.0003020465341911,36.0,0.0003020465341911,0.0,0.0003020465341911,0.0003020465341911,0.0072021484375,Yes
3,108,5,0.70034,0.0204870898860721,0.6618242710141844,-0.0048423956524822,0,5,0.0,116.37248423840656,110.8522975851019,0.024169921875,0.0068359375,2584.0,0.0008576841226847,36.0,0.0008576841226847,0.0,0.0008576841226847,0.0008576841226847,0.021240234375,Yes
3,109,6,0.7002666666666667,0.0187028464856733,0.6651053152736007,-0.0015613513930659,0,6,0.0,275.7657510379447,106.89039201787664,0.00927734375,0.0009765625,2584.0,0.0001256256875456,36.0,0.0001256256875456,0.0,0.0001256256875456,0.0001256256875456,0.0234375,Yes
3,110,5,0.70278,0.0204387161044914,0.664355213723556,-0.0023114529431106,0,5,0.0,273.34085526367306,290.1318083322329,0.0146484375,0.017333984375,2584.0,0.0004831452468001,36.0,0.0004831452468001,0.0,0.0004831452468001,0.0004831452468001,0.0238037109375,Yes
3,111,6,0.6676333333333333,0.0189740341578226,0.6319621491166266,-0.03470451755004,0,6,0.0,191.9169588214872,132.6848714191198,0.038330078125,0.006103515625,2584.0,0.0002526284189563,36.0,0.0002526284189563,0.0,0.0002526284189563,0.0002526284189563,0.0201416015625,Yes
3,112,5,0.5595800000000001,0.0215996517564519,0.5189726546978704,-0.1476940119687962,0,5,0.0,326.3757835698191,176.79674278885156,0.01025390625,0.00244140625,2584.0,0.0004636722170171,36.0,0.0004636722170171,0.0,0.0004636722170171,0.0004636722170171,0.0115966796875,Yes
3,113,6,0.4600666666666666,0.0203199081362752,0.4218652393704691,-0.2448014272961975,0,6,0.0,177.87628287120592,121.1111020107495,0.90185546875,0.0126953125,2584.0,1.0,36.0,1.0,0.0,1.0,1.0,0.346435546875,Yes
3,114,4,0.5201250000000001,0.0244237204117226,0.4742084056259614,-0.1924582610407051,0,4,0.0,227.9720821528672,262.087610776848,0.009033203125,0.001220703125,2584.0,0.0002114763158633,36.0,0.0002114763158633,0.0,0.0002114763158633,0.0002114763158633,0.0064697265625,Yes
3,115,3,0.6283333333333333,0.0273510580741911,0.576913344153854,-0.0897533225128126,0,3,0.0,178.3918276883667,78.88292327561055,0.01416015625,0.01806640625,2584.0,0.0001239619874895,36.0,0.0001239619874895,0.0,0.0001239619874895,0.0001239619874895,0.0167236328125,Yes
3,116,5,0.68044,0.0208536218436989,0.641235190933846,-0.0254314757328206,0,5,0.0,78.88510681359041,44.89244119830195,0.024169921875,0.01708984375,2584.0,0.0008776885172951,36.0,0.0008776885172951,0.0,0.0008776885172951,0.0008776885172951,0.0130615234375,Yes
3,117,5,0.69296,0.0206280265658157,0.6541793100562665,-0.0124873566104001,0,5,0.0,224.80295137380827,9.257876239278524,0.0146484375,0.005859375,2584.0,0.0004931113258198,36.0,0.0004931113258198,0.0,0.0004931113258198,0.0004931113258198,0.0145263671875,Yes
3,118,5,0.6722,0.0208447023485584,0.6330119595847101,-0.0336547070819565,0,5,0.0,181.9479362842026,67.6003710866343,0.01220703125,0.003173828125,2584.0,0.0002260600018816,36.0,0.0002260600018816,0.0,0.0002260600018816,0.0002260600018816,0.0391845703125,Yes
3,119,5,0.46186,0.0222564621627067,0.4200178511341112,-0.2466488155325554,0,5,0.0,280.6499758912672,75.6274732378708,0.381103515625,0.0146484375,2584.0,1.0,36.0,1.0,0.0,1.0,1.0,0.1768798828125,Yes
3,120,2,0.6819999999999999,0.0329297767985146,0.6200920196187923,-0.0465746470478742,0,2,0.0,127.07879943176124,57.80697193608974,0.018798828125,0.002685546875,2584.0,0.0002464466636766,36.0,0.0002464466636766,0.0,0.0002464466636766,0.0002464466636766,0.009765625,Yes
3,121,5,0.67938,0.0208717948437598,0.6401410256937315,-0.026525640972935,0,5,0.0,130.1826770641601,177.81076966859047,0.048095703125,0.0068359375,2584.0,0.0005656407577128,36.0,0.0005656407577128,0.0,0.0005656407577128,0.0005656407577128,0.0469970703125,Yes
3,122,5,0.68432,0.0207833387115737,0.6452473232222414,-0.0214193434444252,0,5,0.0,142.7931459840105,15.694238937458367,0.01123046875,0.00244140625,2584.0,0.0002875030697773,36.0,0.0002875030697773,0.0,0.0002875030697773,0.0002875030697773,0.0064697265625,Yes
3,123,6,0.68145,0.0190112506894674,0.6457088487038012,-0.0209578179628654,0,6,0.0,162.58405558693255,76.77139322014133,0.025146484375,0.00048828125,2584.0,0.0002148488872694,36.0,0.0002148488872694,0.0,0.0002148488872694,0.0002148488872694,0.09326171875,Yes
3,124,5,0.6922200000000001,0.0206417862599146,0.6534134418313606,-0.0132532248353059,0,5,0.0,129.32608306290754,137.93734608659318,0.01123046875,0.00048828125,2584.0,0.000549830534186,36.0,0.000549830534186,0.0,0.000549830534186,0.000549830534186,0.007080078125,Yes
3,125,6,0.6937833333333333,0.01881622755614,0.65840882552779,-0.0082578411388766,0,6,0.0,196.80962992346477,68.73930960349045,0.009765625,0.001220703125,2584.0,0.0005301749680699,36.0,0.0005301749680699,0.0,0.0005301749680699,0.0005301749680699,0.00634765625,Yes
3,126,5,0.6975800000000001,0.0205407434140052,0.6589634023816703,-0.0077032642849963,0,5,0.0,185.88978548862167,31.609423222359965,0.019775390625,0.002197265625,2584.0,0.0004412639281872,36.0,0.0004412639281872,0.0,0.0004412639281872,0.0004412639281872,0.0057373046875,Yes
3,127,6,0.6947,0.0187998491424207,0.6593562836122491,-0.0073103830544175,0,6,0.0,228.3637412835176,22.52038077011836,0.025146484375,0.027587890625,2584.0,0.00025252475272,36.0,0.00025252475272,0.0,0.00025252475272,0.00025252475272,0.025146484375,Yes
3,128,5,0.66262,0.0209655583278862,0.6232047503435739,-0.0434619163230927,0,5,0.0,345.23827651150776,298.7468723834292,0.011474609375,0.01025390625,2584.0,0.0003746609296558,36.0,0.0003746609296558,0.0,0.0003746609296558,0.0003746609296558,0.01171875,Yes
3,129,6,0.62505,0.0195748342550099,0.5882493116005814,-0.0784173550660852,0,6,0.0,285.25412587397824,263.5402050302193,0.01318359375,0.00244140625,2584.0,0.0002316894094288,36.0,0.0002316894094288,0.0,0.0002316894094288,0.0002316894094288,0.005859375,Yes
3,130,5,0.56158,0.0221839519472973,0.5198741703390809,-0.1467924963275857,0,5,0.0,322.9729925580698,16.288825214895343,0.53955078125,0.46142578125,2584.0,1.0,36.0,1.0,0.0,1.0,1.0,0.49365234375,Yes
3,131,6,0.6377166666666666,0.0194192269413588,0.6012085200169118,-0.0654581466497548,0,6,0.0,279.98967618888986,146.61124067837443,0.013671875,0.003173828125,2584.0,0.0001873473006895,36.0,0.0001873473006895,0.0,0.0001873473006895,0.0001873473006895,0.071044921875,Yes
3,132,5,0.6340399999999999,0.0211504339435388,0.594277184186147,-0.0723894824805196,0,5,0.0,324.89966353000324,81.8838593956078,0.009033203125,0.00146484375,2584.0,0.0001441820860904,36.0,0.0001441820860904,0.0,0.0001441820860904,0.0001441820860904,0.00537109375,Yes
3,133,6,0.5869333333333333,0.0195567543035363,0.5501666352426849,-0.1165000314239816,0,6,0.0,160.23806964504487,152.7744221184696,0.018798828125,0.003173828125,2584.0,0.000295422372039,36.0,0.000295422372039,0.0,0.000295422372039,0.000295422372039,0.01025390625,Yes
3,134,4,0.64645,0.0235455040825206,0.6021844523248611,-0.0644822143418055,0,4,0.0,364.0814378029335,111.65375217646948,0.01220703125,0.001953125,2584.0,0.000107803377773,36.0,0.000107803377773,0.0,0.000107803377773,0.000107803377773,0.0052490234375,Yes
3,135,3,0.6907333333333332,0.026683234020219,0.6405688533753213,-0.0260978132913453,0,3,0.0,390.8951416026893,83.04563298869445,0.02880859375,0.04931640625,2584.0,0.0001213343681758,36.0,0.0001213343681758,0.0,0.0001213343681758,0.0001213343681758,0.036376953125,Yes
3,136,5,0.65396,0.0212231731840457,0.6140604344139939,-0.0526062322526726,0,5,0.0,230.87302268285143,180.71575460659665,0.010498046875,0.00048828125,2584.0,0.0003785655236773,36.0,0.0003785655236773,0.0,0.0003785655236773,0.0003785655236773,0.0050048828125,Yes
3,137,5,0.6990000000000001,0.0205127852813799,0.6604359636710057,-0.0062307029956609,0,5,0.0,196.36992435298976,96.62756248828038,0.0205078125,0.00341796875,2584.0,0.0005754653062167,36.0,0.0005754653062167,0.0,0.0005754653062167,0.0005754653062167,0.0072021484375,Yes
3,138,5,0.67088,0.0208812465145163,0.6316232565527093,-0.0350434101139572,0,5,0.0,266.8084024695702,219.05714006071307,0.01708984375,0.0126953125,2584.0,0.0004023659421505,36.0,0.0004023659421505,0.0,0.0004023659421505,0.0004023659421505,0.0184326171875,Yes
3,139,3,0.6983,0.0264977464450595,0.6484842366832881,-0.0181824299833784,0,3,0.0,161.98493556353057,173.68860975659038,0.006103515625,0.003173828125,2584.0,0.0002233916765635,36.0,0.0002233916765635,0.0,0.0002233916765635,0.0002233916765635,0.006103515625,Yes
3,140,1,0.7056999999999999,0.0455727451444391,0.6200232391284544,-0.0466434275382122,0,1,0.0,306.8271653030574,50.75667381404241,0.026123046875,0.005126953125,2584.0,0.0004281417387048,36.0,0.0004281417387048,0.0,0.0004281417387048,0.0004281417387048,0.0108642578125,Yes
3,141,2,0.6604,0.0333331479161509,0.5977336819176362,-0.0689329847490304,0,2,0.0,385.42505315538887,246.2323571454585,0.008056640625,0.008056640625,2584.0,0.0003472732071487,36.0,0.0003472732071487,0.0,0.0003472732071487,0.0003472732071487,0.008056640625,Yes
3,142,4,0.631725,0.0240207952876252,0.5865659048592645,-0.0801007618074021,0,4,0.0,169.16584725606464,174.6133730047647,0.006591796875,0.009521484375,2584.0,0.0013904573162895,36.0,0.0013904573162895,0.0,0.0013904573162895,0.0013904573162895,0.0162353515625,Yes
3,143,6,0.61865,0.0198133687331446,0.5814008667816881,-0.0852657998849785,0,6,0.0,97.84453042619556,45.50186994226463,0.0146484375,0.007080078125,2584.0,0.0004441304611406,36.0,0.0004441304611406,0.0,0.0004441304611406,0.0004441304611406,0.0179443359375,Yes
3,144,4,0.621525,0.0242316153248189,0.5759695631893404,-0.0906971034773261,0,4,0.0,93.42368235189616,62.18848941107389,0.024658203125,0.0009765625,2584.0,0.0006804108612873,36.0,0.0006804108612873,0.0,0.0006804108612873,0.0006804108612873,0.010009765625,Yes
3,145,3,0.6263333333333333,0.0279109946476692,0.5738606633957151,-0.0928060032709515,0,3,0.0,160.91219696652385,161.439205222042,0.616455078125,0.00341796875,2584.0,0.0004804445149566,36.0,0.0004804445149566,0.0,0.0004804445149566,0.0004804445149566,0.0111083984375,Yes
3,146,4,0.670225,0.023454691028662,0.6261301808661153,-0.0405364858005513,0,4,0.0,152.52470916568285,47.744374673772654,0.00732421875,0.00146484375,2584.0,0.0003933558338893,36.0,0.0003933558338893,0.0,0.0003933558338893,0.0003933558338893,0.00537109375,Yes
3,147,6,0.6892999999999999,0.0188673751339301,0.6538293347482114,-0.0128373319184552,0,6,0.0,309.0017053937891,153.21048686723793,0.0078125,0.005126953125,2584.0,0.0003460780503761,36.0,0.0003460780503761,0.0,0.0003460780503761,0.0003460780503761,0.005126953125,Yes
3,148,4,0.6997500000000001,0.022917919571811,0.6566643112049954,-0.0100023554616712,0,4,0.0,172.25254756005097,112.7321968644939,0.020751953125,0.0029296875,2584.0,0.0001850317614785,36.0,0.0001850317614785,0.0,0.0001850317614785,0.0001850317614785,0.009521484375,Yes
3,149,3,0.7007666666666666,0.0264367503045791,0.6510655760940578,-0.0156010905726088,0,3,0.0,162.1676789060207,98.71335773925657,0.011962890625,0.005859375,2584.0,0.0002789774203963,36.0,0.0002789774203963,0.0,0.0002789774203963,0.0002789774203963,0.4482421875,Yes
3,150,4,0.696075,0.0229907099444536,0.6528524653044272,-0.0138142013622394,0,4,0.0,98.09432001610412,83.3308616058544,0.04443359375,0.005615234375,2584.0,0.0003054207831179,36.0,0.0003054207831179,0.0,0.0003054207831179,0.0003054207831179,0.015625,Yes
3,151,6,0.6917,0.0188442170616522,0.6562728719240938,-0.0103937947425728,0,6,0.0,260.3247348033427,83.48130192274917,0.017333984375,0.00341796875,2584.0,0.0003349123848344,36.0,0.0003349123848344,0.0,0.0003349123848344,0.0003349123848344,0.007080078125,Yes
3,152,4,0.6828500000000001,0.0232640073396652,0.6391136662014294,-0.0275530004652372,0,4,0.0,296.0765870620985,222.9494147491245,0.035400390625,0.0439453125,2584.0,0.000303589992109,36.0,0.000303589992109,0.0,0.000303589992109,0.000303589992109,0.0498046875,Yes
3,153,3,0.6945666666666668,0.0265900480547808,0.6445773763236788,-0.0220892903429877,0,3,0.0,178.47284918951044,201.8436945557781,0.007080078125,0.001220703125,2584.0,0.0003287024289569,36.0,0.0003287024289569,0.0,0.0003287024289569,0.0003287024289569,0.0057373046875,Yes
3,154,3,0.7011333333333334,0.0264273389588214,0.6514499360907491,-0.0152167305759175,0,3,0.0,266.71099229255856,20.66302853362664,0.009765625,0.002685546875,2584.0,0.00046620648624,36.0,0.00046620648624,0.0,0.00046620648624,0.00046620648624,0.00830078125,Yes
3,155,3,0.7004333333333334,0.026444448902894,0.6507177693958925,-0.015948897270774,0,3,0.0,373.6486584688559,167.06596829276836,0.005615234375,0.00634765625,2584.0,0.0002699999948639,36.0,0.0002699999948639,0.0,0.0002699999948639,0.0002699999948639,0.0096435546875,Yes
4,0,1,0.8097000000000001,0.0392537781621081,0.7359028970552368,0.0692362303885701,1,1,1.0,253.48015742321363,114.73657474887688,0.017333984375,0.002197265625,2584.0,0.0005917219638799,36.0,0.0005917219638799,0.0,0.0005917219638799,0.0005917219638799,0.0023193359375,Yes
4,1,3,0.8134666666666668,0.0224893619295879,0.7711866662390415,0.1045199995723749,3,3,1.0,160.4088276514333,132.650904168516,0.0244140625,0.00439453125,2584.0,0.0002868763064152,36.0,0.0002868763064152,0.0,0.0002868763064152,0.0002868763064152,0.007080078125,Yes
4,2,6,0.8130499999999999,0.0159160297429282,0.7831278640832948,0.1164611974166281,6,6,1.0,347.65924834098666,468.5139289124524,0.01025390625,0.001708984375,2584.0,0.0001447069843245,36.0,0.0001447069843245,0.0,0.0001447069843245,0.0001447069843245,0.0047607421875,Yes
4,3,11,0.8093545454545453,0.0118417778079514,0.7870920031755966,0.1204253365089299,11,11,1.0,378.9475992177564,255.376865648198,0.00634765625,0.004638671875,2584.0,0.0003574923950132,36.0,0.0003574923950132,0.0,0.0003574923950132,0.0003574923950132,0.01025390625,Yes
4,4,7,0.8119714285714285,0.0147655525754081,0.7842121897296611,0.1175455230629944,7,7,1.0,226.58319140998776,146.11313722371935,0.0224609375,0.000732421875,2584.0,0.000373202023304,36.0,0.000373202023304,0.0,0.000373202023304,0.000373202023304,0.0101318359375,Yes
4,5,6,0.8152,0.0158450516285403,0.7854113029383442,0.1187446362716775,6,6,1.0,285.6219611956308,223.62510641487063,0.006103515625,0.001708984375,2584.0,0.0001812017381801,36.0,0.0001812017381801,0.0,0.0001812017381801,0.0001812017381801,0.0037841796875,Yes
4,6,7,0.8125571428571428,0.0147489348629599,0.784829145314778,0.1181624786481113,7,7,1.0,220.30728954403284,152.14044697507288,0.005615234375,0.003173828125,2584.0,0.0002821671995228,36.0,0.0002821671995228,0.0,0.0002821671995228,0.0002821671995228,0.0228271484375,Yes
4,7,11,0.8050636363636362,0.0119339279866304,0.7826278517487709,0.1159611850821042,11,11,1.0,280.9538516082856,118.44002691756556,0.018310546875,0.001953125,2584.0,0.0001172214912046,36.0,0.0001172214912046,0.0,0.0001172214912046,0.0001172214912046,0.0035400390625,Yes
4,8,7,0.8097857142857142,0.0148334845287715,0.7818987633716237,0.115232096704957,7,7,1.0,224.3121103274388,106.47246558779098,0.009521484375,0.001220703125,2584.0,0.0005967327948574,36.0,0.0005967327948574,0.0,0.0005967327948574,0.0005967327948574,0.009033203125,Yes
4,9,6,0.8059333333333333,0.0161442683327551,0.7755821088677537,0.108915442201087,6,6,1.0,235.52512231882,243.4489857580812,0.02197265625,0.03662109375,2584.0,0.000251729208317,36.0,0.000251729208317,0.0,0.000251729208317,0.000251729208317,0.0162353515625,Yes
4,10,7,0.7951428571428572,0.0152439970118718,0.766484142760538,0.0998174760938713,7,7,1.0,247.73500391949685,116.21351826614888,0.01953125,0.010009765625,2584.0,0.0002383440493738,36.0,0.0002383440493738,0.0,0.0002383440493738,0.0002383440493738,0.0042724609375,Yes
4,11,11,0.7849272727272727,0.0123774316752722,0.7616577011777609,0.0949910345110942,11,11,1.0,315.0104866122249,217.7051113887617,0.0185546875,0.02197265625,2584.0,0.0003413875137795,36.0,0.0003413875137795,0.0,0.0003413875137795,0.0003413875137795,0.0103759765625,Yes
4,12,7,0.7919,0.0153379356964544,0.7630646808906657,0.096398014223999,7,7,1.0,300.7685823186218,134.31798965297813,0.009033203125,0.001708984375,2584.0,0.0002718689905113,36.0,0.0002718689905113,0.0,0.0002718689905113,0.0002718689905113,0.01416015625,Yes
4,13,5,0.7938799999999999,0.0180890882025601,0.7598725141791869,0.0932058475125202,5,5,1.0,226.0620169910348,180.93249206787425,0.028076171875,0.039794921875,2584.0,0.0001382312918026,36.0,0.0001382312918026,0.0,0.0001382312918026,0.0001382312918026,0.008056640625,Yes
4,14,4,0.800925,0.019962924228429,0.7633947024505534,0.0967280357838867,4,4,1.0,344.0344439762139,145.84330310377763,0.00927734375,0.000732421875,2584.0,0.0001424142671898,36.0,0.0001424142671898,0.0,0.0001424142671898,0.0001424142671898,0.002685546875,Yes
4,15,4,0.8036,0.0198605718069747,0.7662621250028875,0.0995954583362208,4,4,1.0,369.9476664521398,28.44170507884457,0.050537109375,0.003173828125,2584.0,0.0001588628164043,36.0,0.0001588628164043,0.0,0.0001588628164043,0.0001588628164043,0.1275634765625,Yes
4,16,10,0.80224,0.0125920540818406,0.7785669383261395,0.1119002716594729,10,10,1.0,142.60713276799677,114.59798490160802,0.01220703125,0.000244140625,2584.0,0.0014413327333897,36.0,0.0014413327333897,0.0,0.0014413327333897,0.0014413327333897,0.007568359375,Yes
4,17,10,0.79096,0.0128341365116629,0.7668318233580736,0.100165156691407,9,10,0.9,298.3962077344483,10.112221925087818,0.008544921875,0.002197265625,2584.0,0.0004366098160898,36.0,0.0004366098160898,0.0,0.0004366098160898,0.0004366098160898,0.0045166015625,Yes
4,18,10,0.77267,0.0132443372427615,0.7477706459836083,0.0811039793169416,10,10,1.0,97.74478236585122,97.13475084834096,0.021728515625,0.011962890625,2584.0,0.00041441573038,36.0,0.00041441573038,0.0,0.00041441573038,0.00041441573038,0.0135498046875,Yes
4,19,4,0.809075,0.0196487253085282,0.7721353964199669,0.1054687297533002,4,4,1.0,127.42874319947634,60.44827697698392,0.008544921875,0.001220703125,2584.0,0.0002545753017174,36.0,0.0002545753017174,0.0,0.0002545753017174,0.0002545753017174,0.007568359375,Yes
4,20,3,0.7580666666666667,0.0247006374186758,0.7116294683195561,0.0449628016528894,2,3,0.6666666666666666,150.4366986999471,118.02363039412936,0.015869140625,0.0009765625,2584.0,0.0002542439115119,36.0,0.0002542439115119,0.0,0.0002542439115119,0.0002542439115119,0.0052490234375,Yes
4,21,9,0.742788888888889,0.0144633673913199,0.7155977581932076,0.0489310915265409,5,9,0.5555555555555556,320.7553223728421,214.97697988475372,0.00537109375,0.001708984375,2584.0,0.0002045685520343,36.0,0.0002045685520343,0.0,0.0002045685520343,0.0002045685520343,0.0050048828125,Yes
4,22,9,0.7771,0.0138518171469163,0.7510585837637973,0.0843919170971306,8,9,0.8888888888888888,221.88195702583127,33.38884127012139,0.013671875,0.0029296875,2584.0,0.0002499470716518,36.0,0.0002499470716518,0.0,0.0002499470716518,0.0002499470716518,0.0074462890625,Yes
4,23,13,0.7875230769230769,0.0113372404101854,0.7662090649519282,0.0995423982852615,13,13,1.0,209.95513075414357,154.46764410113374,0.711669921875,0.020751953125,2584.0,0.0002765155770903,36.0,0.0002765155770903,0.0,0.0002765155770903,0.0002765155770903,0.0306396484375,Yes
4,24,10,0.77627,0.0131656024169044,0.7515186674562198,0.0848520007895531,9,10,0.9,161.1878410905439,20.4529255034264,0.013916015625,0.000244140625,2584.0,0.0005867941980953,36.0,0.0005867941980953,0.0,0.0005867941980953,0.0005867941980953,0.02734375,Yes
4,25,13,0.7624692307692308,0.0117940863980427,0.7402963483409104,0.0736296816742437,8,13,0.6153846153846154,115.395806990796,54.66827614358561,0.021484375,0.00830078125,2584.0,0.0005594839399239,36.0,0.0005594839399239,0.0,0.0005594839399239,0.0005594839399239,0.0247802734375,Yes
4,26,10,0.7511599999999999,0.013670336352848,0.7254597676566455,0.0587931009899789,5,10,0.5,4.283938833110861,8.05513472874944,0.0771484375,0.001953125,2584.0,0.0028622693930206,36.0,0.0028622693930206,0.0,0.0028622693930206,0.0028622693930206,0.0562744140625,Yes
4,27,13,0.7736000000000001,0.0115867748012921,0.7518168633735709,0.0851501967069042,9,13,0.6923076923076923,99.06158861497836,126.218682700393,0.013671875,0.052490234375,2584.0,0.0003166906846341,36.0,0.0003166906846341,0.0,0.0003166906846341,0.0003166906846341,0.0482177734375,Yes
4,28,10,0.7796000000000001,0.0130938464936778,0.7549835685918858,0.0883169019252191,9,10,0.9,399.1727498148285,340.958223238561,0.025634765625,0.007568359375,2584.0,0.0003987657792298,36.0,0.0003987657792298,0.0,0.0003987657792298,0.0003987657792298,0.0113525390625,Yes
4,29,13,0.7783307692307692,0.0115095836835242,0.7566927519057436,0.0900260852390769,12,13,0.9230769230769232,80.02462915052065,70.62798601806965,0.201416015625,0.000732421875,2584.0,0.000529329348682,36.0,0.000529329348682,0.0,0.000529329348682,0.000529329348682,0.0272216796875,Yes
4,30,10,0.77363,0.0132272855491971,0.7487627031675094,0.0820960365008427,10,10,1.0,169.43860864765375,51.27938614546395,0.017822265625,0.010986328125,2584.0,0.0005561827488196,36.0,0.0005561827488196,0.0,0.0005561827488196,0.0005561827488196,0.027587890625,Yes
4,31,13,0.7640538461538461,0.0117750585118962,0.7419167361514812,0.0752500694848146,13,13,1.0,173.34483619431657,68.46352558930029,0.018310546875,0.02099609375,2584.0,0.0002042094795009,36.0,0.0002042094795009,0.0,0.0002042094795009,0.0002042094795009,0.012939453125,Yes
4,32,10,0.76615,0.0133676622862787,0.7410187949017959,0.0743521282351292,9,10,0.9,338.3051127688452,47.986131761736615,0.010498046875,0.002685546875,2584.0,0.0006041113698438,36.0,0.0006041113698438,0.0,0.0006041113698438,0.0006041113698438,0.0087890625,Yes
4,33,12,0.7657583333333334,0.0121939070338427,0.742833788109709,0.0761671214430423,8,12,0.6666666666666666,162.7472072134357,150.24820269739425,0.020751953125,0.0009765625,2584.0,0.0002516957750497,36.0,0.0002516957750497,0.0,0.0002516957750497,0.0002516957750497,0.006591796875,Yes
4,34,7,0.7888999999999999,0.0153878235057755,0.759970891809142,0.0933042251424753,6,7,0.8571428571428571,142.72136612204673,117.434199452566,0.00634765625,0.000732421875,2584.0,0.0004564709336971,36.0,0.0004564709336971,0.0,0.0004564709336971,0.0004564709336971,0.024169921875,Yes
4,35,5,0.8075999999999999,0.0176257845215468,0.7744635250994919,0.1077968584328252,5,5,1.0,488.62875224199047,525.9771655561138,0.00537109375,0.018798828125,2584.0,0.0001679257018076,36.0,0.0001679257018076,0.0,0.0001679257018076,0.0001679257018076,0.01025390625,Yes
4,36,8,0.7105125,0.0158981607131925,0.6806239578591979,0.0139572911925313,3,8,0.375,246.57210489891668,88.68610904877406,0.017822265625,0.00244140625,2584.0,0.003696165790365,36.0,0.003696165790365,0.0,0.003696165790365,0.003696165790365,0.1162109375,Yes
4,37,10,0.7681799999999999,0.0133377447119068,0.7431050399416149,0.0764383732749482,8,10,0.8,117.9619015900736,29.39915408492174,0.014892578125,0.00341796875,2584.0,0.0011139888608211,36.0,0.0011139888608211,0.0,0.0011139888608211,0.0011139888608211,0.017333984375,Yes
4,38,10,0.77026,0.0132834957748327,0.7452870279433144,0.0786203612766477,8,10,0.8,100.0253787112666,84.55069108733363,0.01611328125,0.018310546875,2584.0,0.0006352709076569,36.0,0.0006352709076569,0.0,0.0006352709076569,0.0006352709076569,0.013916015625,Yes
4,39,10,0.74127,0.0138074868459107,0.7153119247296877,0.0486452580630211,3,10,0.3,186.8468151537757,41.58658886427484,0.03271484375,0.013671875,2584.0,0.0011922678477623,36.0,0.0011922678477623,0.0,0.0011922678477623,0.0011922678477623,0.2073974609375,Yes
